commands,file,MagickCoreTerminus,__libc_start_main,DestroyImageInfo,MagickCoreGenesis,__cxa_finalize,IdentifyImageCommand,MagickCommandGenesis,AcquireImageInfo,DestroyString,__stack_chk_fail,AcquireExceptionInfo,DestroyExceptionInfo
-verbose_@@,checkbox-checked-insensitive.png.jnp,1,0,1,1,0,0,1,1,0,0,1,1
-verbose_@@,c349e00844903f3810b7d526fa793f92.png.jnp,1,0,1,1,0,0,1,1,0,0,1,1
-verbose_@@,59646eeefb476dda0d2b0f1538a9f646~1.tif,1,0,1,1,0,0,1,1,0,0,1,1
-verbose_@@,0705b699219a342c1a0f25629b7890cd.png.jbig,1,0,1,1,0,0,1,1,0,0,1,1
-verbose_@@,adda67473ad4a6c112872f5f4f503229.jpg,1,0,1,1,0,0,1,1,0,0,1,1
-verbose_@@,7172c35f9999131b024d7239ed874cbf2229bf79-shotcut-logo-256x256_1.png.exr,1,0,1,1,0,0,1,1,0,0,1,1
-verbose_@@,32871fab7ffbd7b6434f95fbf55002eb.png.exr,1,0,1,1,0,0,1,1,0,0,1,1
-verbose_@@,768884f5c7b31a1b2c1a74689e6d6b85.png.jnp,1,0,1,1,0,0,1,1,0,0,1,1
-verbose_@@,770183b6e553071f05f5631b181f1dd15a4b91ab-icon.png.jnp,1,0,1,1,0,0,1,1,0,0,1,1
-verbose_@@,a65aae1cd0b5ee2aad6a6811ee256678.jpg,1,0,1,1,0,0,1,1,0,0,1,1
-verbose_@@,643f5927e246a89b344bd3cd4e56abe9.png.pbm.djvu,1,0,1,1,0,0,1,1,0,0,1,1
-verbose_@@,printer-network.png,1,0,1,1,0,0,1,1,0,0,1,1
-verbose_@@,2320841d8723aa39f05a27f19d442a40.tif,1,0,1,1,0,0,1,1,0,0,1,1
-verbose_@@,mirror_gre_changes.sh,1,0,1,1,0,0,1,1,0,0,1,1
-verbose_@@,233e750219d48eaa337b62ad902eb4d6.png.jnp,1,0,1,1,0,0,1,1,0,0,1,1
-verbose_@@,560201ba1415a93010eecc8ec45aab3b.png.exr,1,0,1,1,0,0,1,1,0,0,1,1
-verbose_@@,audio-headset.jpg.wmf,1,0,1,1,0,0,1,1,0,0,1,1
-verbose_@@,319dfc7b8d6657e0bceb5d6cfa7dd56134e6b2ee-kanagramicon.png.jnp,1,0,1,1,0,0,1,1,0,0,1,1
-verbose_@@,network-wired-acquiring.png,1,0,1,1,0,0,1,1,0,0,1,1
-verbose_@@,mirror_lib.sh,1,0,1,1,0,0,1,1,0,0,1,1
-verbose_@@,mhidxrc.pl,1,0,1,1,0,0,1,1,0,0,1,1
-verbose_@@,3431a6c64e088abb9e0e1a805070f47b.tif,1,0,1,1,0,0,1,1,0,0,1,1
-verbose_@@,face-monkey.png,1,0,1,1,0,0,1,1,0,0,1,1
-verbose_@@,017011b29e89a2a3c79699cc6cf8f879.png.lzma,1,0,1,1,0,0,1,1,0,0,1,1
-verbose_@@,2171c55f8cdb7a01cb7e02fb33ecbb95.png.lzma,1,0,1,1,0,0,1,1,0,0,1,1
-verbose_@@,b1d07d3c14f35a59363dec01cf9993c3.png.jnp,1,0,1,1,0,0,1,1,0,0,1,1
-verbose_@@,1128bc398eb7a3a47a212b1a04aadc89.bmp,1,0,1,1,0,0,1,1,0,0,1,1
-verbose_@@,1817c00e57a8a21c52746aea0e29e8f2~1.tif,1,0,1,1,0,0,1,1,0,0,1,1
-verbose_@@,Definitive_Light_Zen_Orange_by_Pierre_Cante.jpg,1,0,1,1,0,0,1,1,0,0,1,1
-verbose_@@,checkbox-checked-active.png.jnp,1,0,1,1,0,0,1,1,0,0,1,1
-verbose_@@,merge-conflict.png,1,0,1,1,0,0,1,1,0,0,1,1
-verbose_@@,390db5663608af80882309d37058668d~1.tif,1,0,1,1,0,0,1,1,0,0,1,1
-verbose_@@,c3e8d8d741c3e926840055b3455a4fb8.jpg,1,0,1,1,0,0,1,1,0,0,1,1
-verbose_@@,1128bc398eb7a3a47a212b1a04aadc89.png.pbm.djvu,1,0,1,1,0,0,1,1,0,0,1,1
-verbose_@@,1112df26f89b5a1a121d41a82e80482f.ico,1,0,1,1,0,0,1,1,0,0,1,1
-verbose_@@,482a9c2f842dcec04a2502c6fd2eb901.png.exr,1,0,1,1,0,0,1,1,0,0,1,1
-verbose_@@,6395ff53699dfff9c91c3a3ceec2909a.jpg.wmf,1,0,1,1,0,0,1,1,0,0,1,1
-verbose_@@,org.gnome.desktop.thumbnailers.gschema.xml,1,0,1,1,0,0,1,1,0,0,1,1
-verbose_@@,771cd3bbc320a1399b19a4d461bacb5a.png,1,0,1,1,0,0,1,1,0,0,1,1
-verbose_@@,890361402ecb3a4fadd9a621f77b9050.bmp,1,0,1,1,0,0,1,1,0,0,1,1
-verbose_@@,a692076eb30220f3fa07ec1c02ea98aea89ac95f-granatier.svg.png,1,0,1,1,0,0,1,1,0,0,1,1
-verbose_@@,x-apple-diskimage.xml,1,0,1,1,0,0,1,1,0,0,1,1
-verbose_@@,1780fe6de3a589e714d6e36eab03cf77.png.exr,1,0,1,1,0,0,1,1,0,0,1,1
-verbose_@@,725fae9802315a8aea4181614d1e7ba8.bmp,1,0,1,1,0,0,1,1,0,0,1,1
-verbose_@@,5765ee9fbe4564760f52b48eb5e7f68b.png.jnp,1,0,1,1,0,0,1,1,0,0,1,1
-verbose_@@,800827e380cfa4b451759b03a0bcf185.tif,1,0,1,1,0,0,1,1,0,0,1,1
-verbose_@@,49305657543bf093ddc83dc242229446.png.wmf,1,0,1,1,0,0,1,1,0,0,1,1
-verbose_@@,morokuma-analysis.html,1,0,1,1,0,0,1,1,0,0,1,1
-verbose_@@,725fae9802315a8aea4181614d1e7ba8.ico,1,0,1,1,0,0,1,1,0,0,1,1
-verbose_@@,manager.py,1,0,1,1,0,0,1,1,0,0,1,1
-verbose_@@,c6a3cb82443b16736a1ddb614417840c.jpg,1,0,1,1,0,0,1,1,0,0,1,1
-verbose_@@,man-ppdhtml.html,1,0,1,1,0,0,1,1,0,0,1,1
-verbose_@@,mdatoms.h,1,0,1,1,0,0,1,1,0,0,1,1
-verbose_@@,086018e2b2578edd5bcaa33e5e3ffe12.png.jnp,1,0,1,1,0,0,1,1,0,0,1,1
-verbose_@@,man.tif,1,0,1,1,0,0,1,1,0,0,1,1
-verbose_@@,b4b9484bb92933aa3f25a3b99219bf5e.jpg,1,0,1,1,0,0,1,1,0,0,1,1
-verbose_@@,emblem-OK.png,1,0,1,1,0,0,1,1,0,0,1,1
-verbose_@@,5198e802c0ad6c531b3203ca3216fdb4a94966fb-killbots_3X2FBuM.tif,1,0,1,1,0,0,1,1,0,0,1,1
-verbose_@@,619a1a1e58d982cd18c2e42467114571.jpg,1,0,1,1,0,0,1,1,0,0,1,1
-verbose_@@,c8f0463a9caf8121d049898c211ec8ef.jpg.wmf,1,0,1,1,0,0,1,1,0,0,1,1
-verbose_@@,x-msx-rom.xml,1,0,1,1,0,0,1,1,0,0,1,1
-verbose_@@,69683321207b00e17195321d697f1db2.jpg,1,0,1,1,0,0,1,1,0,0,1,1
-verbose_@@,b5db2ea08cf74878484306a87c59c77bf6cd14f1-256x256.jpg,1,0,1,1,0,0,1,1,0,0,1,1
-verbose_@@,768884f5c7b31a1b2c1a74689e6d6b85.ico,1,0,1,1,0,0,1,1,0,0,1,1
-verbose_@@,826ee3d314b8da8cb162c2c3fa0bdca8.png.exr,1,0,1,1,0,0,1,1,0,0,1,1
-verbose_@@,32871fab7ffbd7b6434f95fbf55002eb~1.tif,1,0,1,1,0,0,1,1,0,0,1,1
-verbose_@@,ce70fe161e48328b4973fd5300187104.png,1,0,1,1,0,0,1,1,0,0,1,1
-verbose_@@,93702776bc665c4d795f9657a59c511f.jpg,1,0,1,1,0,0,1,1,0,0,1,1
-verbose_@@,8118bdcbdc998d027c0f48b7fe63282c.png,1,0,1,1,0,0,1,1,0,0,1,1
-verbose_@@,790795ed7113d1753dbadb9a4296091d.bmp,1,0,1,1,0,0,1,1,0,0,1,1
-verbose_@@,570fe82c830eda3b668c103483482691.png.pbm.djvu,1,0,1,1,0,0,1,1,0,0,1,1
-verbose_@@,93702776bc665c4d795f9657a59c511f.png.lzma,1,0,1,1,0,0,1,1,0,0,1,1
-verbose_@@,482a9c2f842dcec04a2502c6fd2eb901.jpg,1,0,1,1,0,0,1,1,0,0,1,1
-verbose_@@,mhtxtplain.pl,1,0,1,1,0,0,1,1,0,0,1,1
-verbose_@@,725fae9802315a8aea4181614d1e7ba8.png.lzma,1,0,1,1,0,0,1,1,0,0,1,1
-verbose_@@,57412310a4d30d846290a4165343be63.ico,1,0,1,1,0,0,1,1,0,0,1,1
-verbose_@@,x-perl.xml,1,0,1,1,0,0,1,1,0,0,1,1
-verbose_@@,23202ea1af56970c53e14e0eaceaaf5c.png.wmf,1,0,1,1,0,0,1,1,0,0,1,1
-verbose_@@,application-certificate.png,1,0,1,1,0,0,1,1,0,0,1,1
-verbose_@@,ae8119aeae0a27f5b773dfab4f3834c6.jpg,1,0,1,1,0,0,1,1,0,0,1,1
-verbose_@@,a0b064853b9c7c21e395f8d25649307f74eb52ee-gallery_4_9_63565.bmp,1,0,1,1,0,0,1,1,0,0,1,1
-verbose_@@,network-wireless-signal-none.png,1,0,1,1,0,0,1,1,0,0,1,1
-verbose_@@,612a2631e5e49a3d8d537150e52ed986.tif,1,0,1,1,0,0,1,1,0,0,1,1
-verbose_@@,network-wireless-signal-good.png,1,0,1,1,0,0,1,1,0,0,1,1
-verbose_@@,2980ec1e35d6c2923e9c0f54f005053c5c7dce21-cantor.svg.png.exr,1,0,1,1,0,0,1,1,0,0,1,1
-verbose_@@,a0028e32d49ce04b39f3e9643d514186.ico,1,0,1,1,0,0,1,1,0,0,1,1
-verbose_@@,semi-starred-rtl.png,1,0,1,1,0,0,1,1,0,0,1,1
-verbose_@@,x-lz4.xml,1,0,1,1,0,0,1,1,0,0,1,1
-verbose_@@,454abb18fe64e317f669b008ca03f6ba~1.tif,1,0,1,1,0,0,1,1,0,0,1,1
-verbose_@@,6954283af5b570a620010295bc06cfe8.jpg.wmf,1,0,1,1,0,0,1,1,0,0,1,1
-verbose_@@,70858f0e7c2814326e814da1ab737fcf.bmp,1,0,1,1,0,0,1,1,0,0,1,1
-verbose_@@,57412310a4d30d846290a4165343be63.png.exr,1,0,1,1,0,0,1,1,0,0,1,1
-verbose_@@,62023bdeb4ce9cc9f6319a9cfbb7f190.png.pbm.djvu,1,0,1,1,0,0,1,1,0,0,1,1
-verbose_@@,x-xz-compressed-tar.xml,1,0,1,1,0,0,1,1,0,0,1,1
-verbose_@@,5017774c010eb2eea5d95439ae9a418f.png.lzma,1,0,1,1,0,0,1,1,0,0,1,1
-verbose_@@,girl.tif,1,0,1,1,0,0,1,1,0,0,1,1
-verbose_@@,71115a4a0c2cb371c24f195fd4eeddf5.png.lzma,1,0,1,1,0,0,1,1,0,0,1,1
-verbose_@@,562a1207dc4048b5e91c20b75d656575.png,1,0,1,1,0,0,1,1,0,0,1,1
-verbose_@@,353cc2837b6eec9f1f2a0fdd71e7559dc3d4d70e-Zenkit_App_Icon_Full512.png,1,0,1,1,0,0,1,1,0,0,1,1
-verbose_@@,392e28c63ef81d6e6a5f60d52223c279.png.exr,1,0,1,1,0,0,1,1,0,0,1,1
-verbose_@@,235fe0994fab95101cfc2bfe83a89c5d.png.zlib,1,0,1,1,0,0,1,1,0,0,1,1
-verbose_@@,entry-disabled.png,1,0,1,1,0,0,1,1,0,0,1,1
-help,mhtxtenrich.pl,1,0,1,1,0,0,1,1,0,0,1,1
-verbose_@@,5857f95c4fe9e02e768701df9ced70e8~1.tif,1,0,1,1,0,0,1,1,0,0,1,1
-help,496b7efe122d3ac96185a441fa5d7512295d7399-Audacity_Logo_large.svg.png.lzma,1,0,1,1,0,0,1,1,0,0,1,1
-help,x-bzdvi.xml,1,0,1,1,0,0,1,1,0,0,1,1
-help,a4df4e063df8137291990954c5cb0c7f.png.jnp,1,0,1,1,0,0,1,1,0,0,1,1
-help,235fe0994fab95101cfc2bfe83a89c5d.png.jbig,1,0,1,1,0,0,1,1,0,0,1,1
-help,cf482869d572df17e14c4a5bf6d42079.png,1,0,1,1,0,0,1,1,0,0,1,1
-help,pepper.bmp,1,0,1,1,0,0,1,1,0,0,1,1
-help,774c6e210496f8fafc03d39c1931b8a8.jpg.wmf,1,0,1,1,0,0,1,1,0,0,1,1
-help,f64a83ffe7cd16806fd80a1ea224a468f0965b5c-android-icon-512x512.png,1,0,1,1,0,0,1,1,0,0,1,1
-help,c24ec7bdca02748589dec516a802337d.png,1,0,1,1,0,0,1,1,0,0,1,1
-help,ada.tif,1,0,1,1,0,0,1,1,0,0,1,1
-help,vnd.sun.xml.writer.template.xml,1,0,1,1,0,0,1,1,0,0,1,1
-help,482da79d0ef3e65f9cf69e13cdb69ae67a2e43f4-kblackbox.png.exr,1,0,1,1,0,0,1,1,0,0,1,1
-help,a9dfa3255f0b24f4aefe94ac5491d069.png,1,0,1,1,0,0,1,1,0,0,1,1
-help,70881518a3bf9c4604e3b7c170331ace.png.lzma,1,0,1,1,0,0,1,1,0,0,1,1
-help,479e4ec243adb6189b4dc1924d1b9d84.png.exr,1,0,1,1,0,0,1,1,0,0,1,1
-help,754ad5e87c497016f04419460703a8e7dbfee73e-bitcoin256_pshFiKg.tif,1,0,1,1,0,0,1,1,0,0,1,1
-help,494aa3a1c9090fc05daa3b7c9dde3de6.jpg.wmf,1,0,1,1,0,0,1,1,0,0,1,1
-help,mdatom.c,1,0,1,1,0,0,1,1,0,0,1,1
-help,1143f9fd917810c5bb34f33c124acf30.png.wmf,1,0,1,1,0,0,1,1,0,0,1,1
-help,energy-arc.jpg,1,0,1,1,0,0,1,1,0,0,1,1
-help,man-cupsd.html,1,0,1,1,0,0,1,1,0,0,1,1
-help,23202ea1af56970c53e14e0eaceaaf5c.png.zlib,1,0,1,1,0,0,1,1,0,0,1,1
-help,metalink+xml.xml,1,0,1,1,0,0,1,1,0,0,1,1
-help,0695116214c356dcd95b85372fc0eea2b183ea53-bomber.svg.jpg,1,0,1,1,0,0,1,1,0,0,1,1
-help,496b7efe122d3ac96185a441fa5d7512295d7399-Audacity_Logo_large.svg.png.pbm.djvu,1,0,1,1,0,0,1,1,0,0,1,1
-help,annodex.xml,1,0,1,1,0,0,1,1,0,0,1,1
-help,807d8d9dbd94e2a555d7fb73d3da3a13.ico,1,0,1,1,0,0,1,1,0,0,1,1
-help,aecc633815ab0dac0c7b6e556ea2ad55.jpg.wmf,1,0,1,1,0,0,1,1,0,0,1,1
-help,479e4ec243adb6189b4dc1924d1b9d84.png.wmf,1,0,1,1,0,0,1,1,0,0,1,1
-help,c47c16d523fed07302ecea64fafd90d4.jpg,1,0,1,1,0,0,1,1,0,0,1,1
-help,890361402ecb3a4fadd9a621f77b9050.jpg.wmf,1,0,1,1,0,0,1,1,0,0,1,1
-help,tree.jpg,1,0,1,1,0,0,1,1,0,0,1,1
-help,x-thomson-cassette.xml,1,0,1,1,0,0,1,1,0,0,1,1
-help,6955575c4eabded3ab8183d40903a03a384083cc-mcinstaller.png.pbm.djvu,1,0,1,1,0,0,1,1,0,0,1,1
-help,x-riff.xml,1,0,1,1,0,0,1,1,0,0,1,1
-help,21779018f7a116be103eb4abd112b3a4.png.zlib,1,0,1,1,0,0,1,1,0,0,1,1
-help,970c581c7fe424de423dc6a49a86f197.png,1,0,1,1,0,0,1,1,0,0,1,1
-help,1237290108f9216bbdeccb760b0cef98.bmp,1,0,1,1,0,0,1,1,0,0,1,1
-help,1956bbffb67582609c583036d5329d529f4ce830-simplenote.png.lzma,1,0,1,1,0,0,1,1,0,0,1,1
-help,b4a22a9f9d6322dcbec061158cffffe0.png.jnp,1,0,1,1,0,0,1,1,0,0,1,1
-help,92443fd2dfb55545c72d944d8dada2ec.png.zlib,1,0,1,1,0,0,1,1,0,0,1,1
-help,6152d2f7ea6415f0993eedb0c1d9673397a23466-boa.png.pbm.djvu,1,0,1,1,0,0,1,1,0,0,1,1
-help,29393f376069c557c08932f9deb40f60.png,1,0,1,1,0,0,1,1,0,0,1,1
-help,combobox-button-disabled.png,1,0,1,1,0,0,1,1,0,0,1,1
-help,1240bdffed5b33ece0a37d2757b03984.ico,1,0,1,1,0,0,1,1,0,0,1,1
-help,accessories-dictionary.tif,1,0,1,1,0,0,1,1,0,0,1,1
-help,3342a4b1c0083077091e227d827e1fbd.png.jbig,1,0,1,1,0,0,1,1,0,0,1,1
-help,5017774c010eb2eea5d95439ae9a418f.png,1,0,1,1,0,0,1,1,0,0,1,1
-help,6148684568a46e3c66797bf64ab93fd1.png.lzma,1,0,1,1,0,0,1,1,0,0,1,1
-help,a1e1ce253bbb8705dd78b613210eed46.bmp,1,0,1,1,0,0,1,1,0,0,1,1
-help,names.h,1,0,1,1,0,0,1,1,0,0,1,1
-help,cat.jpg,1,0,1,1,0,0,1,1,0,0,1,1
-help,checkbox-mixed-hover.png,1,0,1,1,0,0,1,1,0,0,1,1
-help,9222f6a49d7b724992415910c6fe26dd.png.jnp,1,0,1,1,0,0,1,1,0,0,1,1
-help,0389c7aed6e6303b04b6682d99d10e45.png.exr,1,0,1,1,0,0,1,1,0,0,1,1
-help,84401ff567395c86c85d36cf0afbcb7c.bmp,1,0,1,1,0,0,1,1,0,0,1,1
-help,delegates.xml,1,0,1,1,0,0,1,1,0,0,1,1
-help,8638f0eb382cd9756cff50de3eb44273e1cf184c-codium_blue_light.png.jnp,1,0,1,1,0,0,1,1,0,0,1,1
-help,1780fe6de3a589e714d6e36eab03cf77.png.jbig,1,0,1,1,0,0,1,1,0,0,1,1
-help,017011b29e89a2a3c79699cc6cf8f879.png.zlib,1,0,1,1,0,0,1,1,0,0,1,1
-help,32871fab7ffbd7b6434f95fbf55002eb.png.wmf,1,0,1,1,0,0,1,1,0,0,1,1
-help,2171c55f8cdb7a01cb7e02fb33ecbb95.jpg,1,0,1,1,0,0,1,1,0,0,1,1
-help,arrow-down-small-prelight.jpg.wmf,1,0,1,1,0,0,1,1,0,0,1,1
-help,738ced448c1a4cdd0f702ccbb5d52bfd.png.jnp,1,0,1,1,0,0,1,1,0,0,1,1
-help,vnd.ms-cab-compressed.xml,1,0,1,1,0,0,1,1,0,0,1,1
-help,null.png,1,0,1,1,0,0,1,1,0,0,1,1
-help,13341b70009578854c45b658d08f8738.ico,1,0,1,1,0,0,1,1,0,0,1,1
-help,changes-prevent.png,1,0,1,1,0,0,1,1,0,0,1,1
-help,37980de487f3cbe6910d375ecb90b383.png.wmf,1,0,1,1,0,0,1,1,0,0,1,1
-help,com.canonical.unity-gtk-module.gschema.xml,1,0,1,1,0,0,1,1,0,0,1,1
-help,5632ad5dd1297460f9ae4ad98e9466e6~1.tif,1,0,1,1,0,0,1,1,0,0,1,1
-help,870da4b7c7a83fafa90e03c1754bf5a6.png.zlib,1,0,1,1,0,0,1,1,0,0,1,1
-help,a0028e32d49ce04b39f3e9643d514186.png.zlib,1,0,1,1,0,0,1,1,0,0,1,1
-help,x-mobipocket-ebook.xml,1,0,1,1,0,0,1,1,0,0,1,1
-help,x-raw-disk-image-xz-compressed.xml,1,0,1,1,0,0,1,1,0,0,1,1
-help,saturn.tif,1,0,1,1,0,0,1,1,0,0,1,1
-help,394fbdf58231c27eeb9fa0f369da954f.png.zlib,1,0,1,1,0,0,1,1,0,0,1,1
-help,82314d3549900ad16ce489147114c5d4.ico,1,0,1,1,0,0,1,1,0,0,1,1
-help,El_Haouaria_by_Nusi_Nusi.jpg,1,0,1,1,0,0,1,1,0,0,1,1
-help,358a53ce1f68bc579ac014725d869e5c~1.tif,1,0,1,1,0,0,1,1,0,0,1,1
-help,830e5e1c9d02cee5b9d99dbf249466810e517fad-icon_app256_6.bmp,1,0,1,1,0,0,1,1,0,0,1,1
-help,417d8785d8d24fa8447194d26f4fdefa.tif,1,0,1,1,0,0,1,1,0,0,1,1
-help,562a1207dc4048b5e91c20b75d656575.jpg,1,0,1,1,0,0,1,1,0,0,1,1
-help,800827e380cfa4b451759b03a0bcf185.png.zlib,1,0,1,1,0,0,1,1,0,0,1,1
-help,arrow-up-prelight.jpg.wmf,1,0,1,1,0,0,1,1,0,0,1,1
-help,check-menuitem@2.png,1,0,1,1,0,0,1,1,0,0,1,1
-help,address-book-new.png,1,0,1,1,0,0,1,1,0,0,1,1
-help,x-wwf.xml,1,0,1,1,0,0,1,1,0,0,1,1
-help,23221e9f3f2966856de7f0800a59c7fc7c4526e7-icon256~1.tif,1,0,1,1,0,0,1,1,0,0,1,1
-help,376c84c081b5eb7a21e8d6c4e5d93379~1.tif,1,0,1,1,0,0,1,1,0,0,1,1
-help,6566aa664a050295416946179f7cd3b8.png.zlib,1,0,1,1,0,0,1,1,0,0,1,1
-help,1817c00e57a8a21c52746aea0e29e8f2.png.pbm.djvu,1,0,1,1,0,0,1,1,0,0,1,1
-help,x-compress.xml,1,0,1,1,0,0,1,1,0,0,1,1
-help,x-aportisdoc.xml,1,0,1,1,0,0,1,1,0,0,1,1
-help,8408356e5c551442fc8e5a29f1509ee8.png,1,0,1,1,0,0,1,1,0,0,1,1
-help,application-vnd.oasis.opendocument.presentation-template.png.jnp,1,0,1,1,0,0,1,1,0,0,1,1
-help,a0aa36f3b88f47afd1042b64fddb6fdc1943ddc3-org.gnome.Calendar.jpg.wmf,1,0,1,1,0,0,1,1,0,0,1,1
-help,45793708ff0073e861e40099fa665aec365a898f-icon_app256_1.bmp,1,0,1,1,0,0,1,1,0,0,1,1
-help,vnd.oasis.opendocument.presentation.xml,1,0,1,1,0,0,1,1,0,0,1,1
-help,547b40172a110e061ce9c9838cabe9a1f0548522-containers.png.zlib,1,0,1,1,0,0,1,1,0,0,1,1
-help,234c8561f22fbe67f96f43ffa4687aea.png.exr,1,0,1,1,0,0,1,1,0,0,1,1
-help,a2adaa2fafc921dac5af5cc36a5c95ea.png.jnp,1,0,1,1,0,0,1,1,0,0,1,1
-help,cd44d07a7ecf3b93d2b3cac7e3a7d446.png,1,0,1,1,0,0,1,1,0,0,1,1
-help,350351602d665158fa996d0b0f06086e1b6e0715-plex-pms-icon.png.zlib,1,0,1,1,0,0,1,1,0,0,1,1
-help,x-quattropro.xml,1,0,1,1,0,0,1,1,0,0,1,1
-help,ae8119aeae0a27f5b773dfab4f3834c6.jpg.wmf,1,0,1,1,0,0,1,1,0,0,1,1
-help,456667fd44721cf60ff816e49c625195.png,1,0,1,1,0,0,1,1,0,0,1,1
-help,570fe82c830eda3b668c103483482691.png,1,0,1,1,0,0,1,1,0,0,1,1
-help,1817c00e57a8a21c52746aea0e29e8f2.png.jbig,1,0,1,1,0,0,1,1,0,0,1,1
-help,adda67473ad4a6c112872f5f4f503229.tif,1,0,1,1,0,0,1,1,0,0,1,1
-help,2133b99512cc92847722c7e6a9f69af8.png.lzma,1,0,1,1,0,0,1,1,0,0,1,1
-help,800827e380cfa4b451759b03a0bcf185.png.jnp,1,0,1,1,0,0,1,1,0,0,1,1
-help,3765c7b12368e46a02781849e4363d2b.jpg,1,0,1,1,0,0,1,1,0,0,1,1
-help,3833805c1c53810039d36c7660ae54ce.png.jnp,1,0,1,1,0,0,1,1,0,0,1,1
-help,60752abe180b1cf4ca19f28d40ce5694.tif,1,0,1,1,0,0,1,1,0,0,1,1
-help,44874a702b48b4635021df4ca6ddbfc4.png.exr,1,0,1,1,0,0,1,1,0,0,1,1
-help,boat.tif,1,0,1,1,0,0,1,1,0,0,1,1
-help,086018e2b2578edd5bcaa33e5e3ffe12.jpg,1,0,1,1,0,0,1,1,0,0,1,1
-help,234c8561f22fbe67f96f43ffa4687aea.png.wmf,1,0,1,1,0,0,1,1,0,0,1,1
-help,photography.tif,1,0,1,1,0,0,1,1,0,0,1,1
-help,291fb357b642bea882c59ff948af0372.bmp,1,0,1,1,0,0,1,1,0,0,1,1
-help,456667fd44721cf60ff816e49c625195.png.exr,1,0,1,1,0,0,1,1,0,0,1,1
-help,airplaneU2.tif,1,0,1,1,0,0,1,1,0,0,1,1
-help,4651977526e39c26f056628ef043a669.png.wmf,1,0,1,1,0,0,1,1,0,0,1,1
-help,mcfutil.c,1,0,1,1,0,0,1,1,0,0,1,1
-help,x-apple-diskimage.xml,1,0,1,1,0,0,1,1,0,0,1,1
-help,71115a4a0c2cb371c24f195fd4eeddf5.ico,1,0,1,1,0,0,1,1,0,0,1,1
-help,b5a327f4244f61fc64229e25c36b270e.jpg,1,0,1,1,0,0,1,1,0,0,1,1
-help,f2078b6827c6adc193b29745ab53733f.png,1,0,1,1,0,0,1,1,0,0,1,1
-help,9222f6a49d7b724992415910c6fe26dd.bmp,1,0,1,1,0,0,1,1,0,0,1,1
-help,b5b6e8a96469316c00959d47c5e59055.png,1,0,1,1,0,0,1,1,0,0,1,1
-help,vnd.openxmlformats-officedocument.spreadsheetml.sheet.xml,1,0,1,1,0,0,1,1,0,0,1,1
-help,channel-secure.png,1,0,1,1,0,0,1,1,0,0,1,1
-help,250f5ed51caaef851905bd8df18dbe40.ico,1,0,1,1,0,0,1,1,0,0,1,1
-help,1454fd411f446435f0264dc80ea4dcd7a4fa4b00-evince.png.wmf,1,0,1,1,0,0,1,1,0,0,1,1
-help,application-x-firmware.jpg,1,0,1,1,0,0,1,1,0,0,1,1
-help,arrow-up.jpg,1,0,1,1,0,0,1,1,0,0,1,1
-help,oo.md,1,0,1,1,0,0,1,1,0,0,1,1
-help,NodeSorter.cpp,1,0,1,1,0,0,1,1,0,0,1,1
-help,named.py,1,0,1,1,0,0,1,1,0,0,1,1
-help,0876404d2ebf565e6e30de30c7e8cd32.png,1,0,1,1,0,0,1,1,0,0,1,1
-help,a0aa36f3b88f47afd1042b64fddb6fdc1943ddc3-org.gnome.Calendar.png.zlib,1,0,1,1,0,0,1,1,0,0,1,1
-help,mhexternal.pl,1,0,1,1,0,0,1,1,0,0,1,1
-help,mirror_gre_topo_lib.sh,1,0,1,1,0,0,1,1,0,0,1,1
-help,235fe0994fab95101cfc2bfe83a89c5d.ico,1,0,1,1,0,0,1,1,0,0,1,1
-help,770754b826d189452431f287c01f93e0.png,1,0,1,1,0,0,1,1,0,0,1,1
-help,aa10dae0a997ffc634f4afe920f0fd9a.png,1,0,1,1,0,0,1,1,0,0,1,1
-help,axis_artist_ticklabels.png,1,0,1,1,0,0,1,1,0,0,1,1
-help,999b7f852427b1644163400aeca40e55.jpg,1,0,1,1,0,0,1,1,0,0,1,1
-help,ac-adapter.png,1,0,1,1,0,0,1,1,0,0,1,1
-help,man-cupsd-helper.html,1,0,1,1,0,0,1,1,0,0,1,1
-help,235bd109cc976573864897ee38d8ae9b.bmp,1,0,1,1,0,0,1,1,0,0,1,1
-help,612a2631e5e49a3d8d537150e52ed986.tif,1,0,1,1,0,0,1,1,0,0,1,1
-help,738ced448c1a4cdd0f702ccbb5d52bfd.png.pbm.djvu,1,0,1,1,0,0,1,1,0,0,1,1
-help,check-menuitem-insensitive-dark.png.jnp,1,0,1,1,0,0,1,1,0,0,1,1
-help,c41aa130af5935ad60d7efe3c38aa192.jpg,1,0,1,1,0,0,1,1,0,0,1,1
-help,53940dde10f2561d02607394cb71a946.tif,1,0,1,1,0,0,1,1,0,0,1,1
-help,291fb357b642bea882c59ff948af0372.png.exr,1,0,1,1,0,0,1,1,0,0,1,1
-help,vnd.ms-works.xml,1,0,1,1,0,0,1,1,0,0,1,1
-help,617a0a3645676b754d05216f8f32673c.png.lzma,1,0,1,1,0,0,1,1,0,0,1,1
-help,type-ghostscript.xml,1,0,1,1,0,0,1,1,0,0,1,1
-help,1112df26f89b5a1a121d41a82e80482f.png.exr,1,0,1,1,0,0,1,1,0,0,1,1
